TICKER,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM
LAMR,15.562106987253673,2.4142425889946066,5.652797066873704,5.035096317850046,1.2058912891517397,11.930734431232137,48.376854195860695,11.930734431232137,29.99763819134856,9823176820.8,12588123820.8,40.360484254640774,6.261362942679251,17.23748417770275,19.35216207375478,8.167141810224415,8.167141810224415,8.023759873946366,19.29578115230917,22.08934941785275,24.79924945143922,0.024776709657169608,0.05167381278581739,2.2981007143522274,0.7923197352783184,4.238265604090886,0.6946330529758776,2.9143457125625805,2.341437058828363,0.023091133004926108,2.3091133004926108,0.9319693100671361,0.22871315149382734,0.0,0.15789610910307125,-9.151352132579651,-25.193602261048305,-4.035457348406989,0.011965406640252516,25.457473590125982,0.07649007765512383,0.04990491070833577,-42.519137246476305,-167302000,288322000,-41.741848263564755,2.399894243943969,233301000,11417500,,56.035550745256415,7.865360855430091,0.0,6.513722005862473,46.40600815511359,,0.21196993581313522,-0.6177007490236585,2.25
LAND,2.593344792718172,0.22395229093189664,1.136904604645539,0.3861528638768865,0.4191659325502991,17.451908575990377,48.36264501251882,17.451908575990377,29.315332146712077,457418852.8,1072261852.8,92.87692442639595,8.02053011169364,18.295290488760898,53.864678850683,1.1918467203418537,1.1918467203418537,18.801386137363888,24.20127867106035,42.887043148548116,126.26729307583608,0.010766937064033493,0.018565041532542622,1.626048099220928,0.6404066752304203,13.877194962307588,0.7970600951145699,1.340914601619708,5.076548223350254,0.028124999999999997,2.8124999999999996,2.6121634994923855,0.19073837035997965,0.0,0.0034967098883245304,-0.7632800097692026,-1.7410856026376846,-0.5084564659909635,0.0,9.377573534841453,0.026191504597792604,0.004630687400863329,-30.66127404707618,-2347000.0,380058000,-30.66127404707618,1.626048099220928,,10539000,,0.0,1793.5957792207794,0.0,,0.20350181698050876,,0.015014786134569068,-1.4894987292924275,0.585
LSI,13.060584947747369,3.2096499052321916,6.330827551049319,6.330827551049319,1.1519604864000688,50.35799501446748,99.76630025147043,50.35799501446748,51.61056146172944,4492404089.46,6789238089.46,29.638746532736917,7.283747273234312,15.026471536763378,15.026471536763378,1.8890744155455326,1.8890744155455326,11.00771289418601,19.369156760736967,22.709064206163912,22.709064206163912,0.033739618471903626,0.06654922265372984,0.9222639268861081,0.4970020186774194,6.552684883515255,0.6093180595064196,2.7113526710457476,1.9724355421845723,0.030554672553348053,3.0554672553348055,0.9056021951994564,0.08439923407553208,0.0,0.003489959914108914,-0.6560861655412449,-1.3535148492037192,-0.26976108286279216,0.007391722373457896,60.3051367076806,0.05072384965085309,0.032171684197388944,-48.34325000494454,-50816000,2361598000,-48.079442583261226,0.9887035773967263,16860500,,,9.781134327003054,0.0,0.0,37.31673523717328,,,0.06805811961897475,-9.649384308883635,2.906666
LTC,4.079183840659481,2.4395944804280485,2.9722997363098744,2.9722997363098744,0.19897084048027444,19.64624561583165,37.364276388213305,19.64624561583165,16.82043470469266,1704231430,2353482430,17.884119819923814,10.695767022097819,14.678869518781061,14.678869518781061,2.220780542662125,2.220780542662125,14.77047032390468,24.810061458992198,20.270991894987986,20.270991894987986,0.055915527857622015,0.0681251372062772,0.8462083757926093,0.4684388887594674,6.844307400379507,10.010088051781445,,1.2183581165458113,0.06096722438688974,6.096722438688974,1.0903451460233173,0.12370008221568123,0.0,0.0,2.8165498168409306,3.865432667814949,0.9478421193081197,0.044007355479267214,32.83899554225318,0.039145011044156984,0.06529216450174924,-10.988517959089629,309028000,,-8.713396994444587,0.8561653474971397,328252000,,,753.4572007757143,0.0,0.0,0.4844336209465088,,,0.12239246685174589,1.0552981234479404,2.6599999999999997
LXP,1.2017794094776284,0.6666361101173808,0.7340372679269268,0.6713021482908901,0.6502449690043595,7.166969171776733,12.704229044968944,7.166969171776733,5.078609777965573,3322959312.255,4485406312.255,18.128330908855332,10.055921997576018,16.46374173089405,18.002325824173145,1.686207894906301,1.686207894906301,13.573712996462378,46.09209684377377,22.223134304035476,24.29995022485576,0.05516227638538525,0.0555483780133132,0.6806020287516429,0.4300005210083745,11.945321330949298,2.7197466567075606,1.749442944874187,1.1011063709070277,0.035250310302027306,3.525031030202731,0.6390292897949831,0.09190856049968528,0.0,0.0,-0.6470750419179339,-1.0594032425084718,0.0,0.0,10.368201875209587,0.028440936264630793,0.05247355882499443,-4.622034487710087,168076000,,-4.496126011805193,0.6806020287516429,69275500,54013500,,77.16242797656516,99.01880042848859,0.0,4.730281428039738,3.6861686712070716,,0.098815147609244,-1.1343927989422007,0.426
MAA,14.566678925431683,2.976638296381913,7.027494658680957,3.8612920738327903,0.17220937970649014,52.14207908654688,97.4686788553816,52.14207908654688,40.685256208188854,17896337820,22349278820,52.644958640246635,10.757771267025856,22.298842989005294,40.58356555360281,3.005346214520842,3.005346214520842,13.434504419102739,23.668414218027547,27.847208984160844,50.68150988151256,0.01899517115843089,0.02464051608967672,0.751088611370191,0.44556612503843884,4.715769708959128,0.07512531791175509,2.529396873615594,2.360882968959593,0.03262499601161418,3.262499601161418,1.7175415656696396,0.06027929041887552,0.0,0.0,11.413083048919226,23.657181456200227,7.1761803185438,0.008155337938281037,59.09469064894724,0.041251349516838724,0.030539434117071364,-43.256532170501906,-438201000,,-43.117071205912225,0.751088611370191,,,,0.0,0.0,0.0,,,,0.056569485636264016,0.6157402542818114,5.1125
MAC,5.253271490249021,-1.538522716640156,0.8343269217916672,0.8343269217916672,3.109733602448772,15.084604280004813,60.20672209375376,15.084604280004813,57.39795891088447,1901746460.0000002,9916319460,-8.261171487773835,2.4194447257469855,15.233836602930221,15.233836602930223,0.8425809364351416,0.8425809364351416,12.615765203695553,23.943960622677455,79.43413779568557,79.43413779568557,-0.1210482074461177,0.0656433455382901,2.675329600730866,0.7337479672539376,19.352000618138003,1.5205233291298865,0.8129516321049863,-0.5422909345230079,0.04327301337529504,4.327301337529504,-0.35748578428604316,0.03859795986392307,0.0,0.01911083454331743,-1.937680439574085,-12.200447024493217,-5.060969173935988,0.017611376722907385,22.851261300354548,0.0101156323260649,-0.02555400232957995,-40.72048641278922,247665000,2269746000,-40.20210391242164,3.757060657522278,246184000,70382000,,111.82097029869242,72.1914971880487,0.0,3.2641462422032674,5.055997094079187,,-0.09436710148276782,-0.43058024674855977,0.5499999999999999
MDRR,1.9549396710340086,-0.961670339816949,-0.08069494149918449,-0.3919900049873967,0.38205185881623466,3.1271164843570975,16.66230543255557,3.1271164843570975,13.25439724951811,6314797.44,64087723.44,-1.3830103154196909,0.6803278994776014,-16.48182618749951,-3.3929436543739486,0.4253119468536313,0.4253119468536313,6.904523333409825,28.775885158183186,-167.27103735739433,-34.43436414787369,-0.7230604058774053,-0.294729327058193,3.9762316071939363,0.7963585712595526,25.940492103525024,2.1457241565901475,-0.43198802352956656,0.08391123044778996,,,,0.22708500794710962,0.0,0.045579163277492646,0.011605765706187172,-0.2811647343716164,-0.11122835575449079,0.06140869992224728,8.225766917046375,-0.017844154291838808,-0.057715322991138664,-13.459102978368852,2202036.0,13101806,-13.034268765080135,4.013275007713446,269502.0,,,15.35852437262652,0.0,0.0,23.765303953974843,,,-0.2636905692540387,-6.953004527410463,
MGP,6.023945112851203,0.5879638932209962,5.348312193786382,5.348312193786382,4.760690312369717,20.066493782993025,80.56510625630337,20.066493782993025,33.42401560984437,4643260787.74,8185834787.74,60.02069243856724,5.858287109010001,6.5983433130548335,6.598343313054834,1.7586530253685557,1.7586530253685557,10.327864965095754,10.873272923516284,11.632546760257553,11.632546760257553,0.016660920748682237,0.1515531933631732,1.579009384384811,0.47258673476029844,4.705613410552043,2.106918238993711,2.255325937775913,9.096327606933727,0.055511476338906206,5.55114763389062,3.331837248148292,0.020282690951391437,0.0,0.0,12.00547641388723,13.522084790582616,4.040825727202934,0.003600821098237818,16.293047924766213,0.05014016277694878,0.007297996869146985,-33.313310188913185,342496000,,-33.11931349323363,1.579009384384811,,131857500,,0.0,1912.9168954013767,0.0,,0.19080807999419866,,0.02938635318589572,0.44548937579851206,1.959
MNR,1.7336323327047551,0.021894908516385505,1.1153661892869884,-1.6494266347280975,1.5857703480964274,11.477009326741756,21.631935171499922,11.477009326741756,10.188797716732072,1801207800,2735174800,838.5511173184358,10.590480838203646,16.460961589428184,-11.131140733050298,1.599719881486955,1.599719881486955,16.08188478227637,20.879196946564885,24.996342633632782,-16.90288906604374,0.0011925331435939817,-0.08983805200044104,0.8554956161541523,0.46944139598464046,7.129519083969465,34.19514137793708,2.303757742601514,50.941806331471135,0.037581699346405234,3.7581699346405233,31.514175977653636,0.05256411764014158,0.0,0.0,-0.5238583103136265,-0.8142417380397263,-0.24827292355861527,0.0020755182916073803,2.3778102443511053,0.03952618082835698,0.001012156718425823,-8.53814790275725,166706000,,-8.404474797410938,0.8554956161541523,4743500.0,,,8.704476769482238,0.0,0.0,41.93244575936884,,,0.0020475741655813554,-2.1291371489730393,0.6900000000000001
MPW,2.3263147505693635,0.8034405766820669,1.150153723535995,1.150153723535995,1.0239868306136093,13.665718813488938,31.338770919343094,13.665718813488938,16.96265383992268,12128212755,20443786755,28.110355209178355,9.708488498588741,19.636505571242612,19.63650557124261,1.6526755971085225,1.6526755971085225,16.365005511359726,18.549561212648022,33.10005691863816,33.10005691863816,0.035574079109234755,0.05092555782758446,1.1855301578026778,0.5636192946300954,7.545091855038984,3.364804181694493,3.3923412362752425,1.4315355197589523,0.04826212087668807,4.826212087668807,1.3566653609920039,0.105394648577773,0.0,0.0,12.15460001967923,24.584040145626293,5.43054216274722,0.03774621008967066,15.717532967880226,0.050919647550668704,0.025637271440858034,-14.690782919276057,1428713000,,-13.877551894495934,1.2080696793309615,1392396000,,,407.5995686970777,0.0,0.0,0.8954867179245296,,,0.0603516320101727,0.09462703187877908,1.09
NHI,7.418430369006222,4.126759639690634,5.174956499005548,5.174956499005548,0.9662082572018561,33.710155445307116,69.56077515475181,33.710155445307116,34.73793317478637,3335781717.84,4801200717.84,18.018980142389506,10.023683758045614,14.369202912969314,14.369202912969314,2.205863456211142,2.205863456211142,14.427118356441,15.585885049862359,20.681637222116926,20.681637222116926,0.05549703657464542,0.06959328266548612,0.9914371717604551,0.5119530945310174,4.7571125279177275,17.35150264004129,4.536337414526898,1.2539999783930944,0.0593329747175901,5.93329747175901,1.0691196932251545,0.04373929505093302,0.0,0.0,-3.106781044658271,-4.453648809603469,-1.1127765212852803,0.00919799272814688,55.94692530547406,0.07265790068814008,0.05932595820719124,-28.11324074907533,411878000,,-25.86891979726925,0.9977047203012233,385212000,,,428.5413023227861,0.0,0.0,0.8517265384261012,,,0.12355736501368217,-1.665697203832002,4.412
NNN,3.971941023052821,1.4698842982921891,2.649545770148609,2.649545770148609,1.3102357794257509,25.152110112084205,44.09721744102597,25.152110112084205,19.5167367800734,8079277460,11073993460,32.07055144052524,11.868252757632424,17.791728880892663,17.79172888089266,1.8741966296240022,1.8741966296240022,16.267414266974367,18.02680656414464,24.386523453930057,24.386523453930057,0.031181253676117716,0.05620589245117966,0.7467940368307934,0.4352363863513451,4.874950147076299,14.14552928135969,3.33974920033737,1.8025539651161868,0.055048790835808235,5.504879083580824,1.7654450782385025,0.0565819606990556,0.0,0.009845500966339522,-1.314487929137961,-1.9705523070688358,-0.5632316331847392,0.01798318611760316,28.841646342746234,0.05514620675954991,0.03333281289818251,-17.731534695925642,284627000,4235650000,-17.596514362065243,0.7467940368307934,55455000,,,41.877466959090526,0.0,0.0,8.715904435112158,,,0.0573530966060871,-2.0156486122213213,2.595
NSA,6.2423743500866555,0.7020363951473136,3.1867995378393994,2.9447573656845756,0.27040727902946277,13.994179664933565,50.18778162911612,13.994179664933565,26.076920854997113,3059023200,4783271200,62.93121026970314,7.077435206907561,13.863438686812838,15.002933863017729,3.157026782406237,3.157026782406237,11.066699982879168,18.098707470638093,21.67769992839468,23.459482576816498,0.015890366571917464,0.06665362982536387,1.7988115055673266,0.5928721641791257,6.5241251967550555,0.18246675986120348,2.3502516175413373,4.539365138143142,0.031009506564056138,3.100950656405614,1.9514657779423565,0.10096663288772899,0.0,0.010978840082343436,-0.8922884063245582,-1.7478345262647095,-0.47383234259371587,0.009897691464108722,14.867734444521483,0.04468108757570916,0.013988193388090136,-29.68990829000578,-180710000,1391900000,-29.502729636048528,1.7988115055673266,10903500,,,9.739312205301903,139.04973033380304,0.0,37.4769791034423,2.6249601428480327,,0.05219426307641634,-3.5714904679376085,1.37
NTST,1.1106315789473684,0.09936842105263158,0.671,0.671,4.875947368421053,26.005157894736843,34.25215789473684,26.005157894736843,9.265736842105262,395485000,476947000,209.4729872881356,18.741588475026067,31.02086438152012,31.02086438152012,0.8004181356734899,0.8004181356734899,22.60198085489527,31.692936407734734,37.410542003294374,37.410542003294374,0.0047738852295283,0.032236368003843385,0.3523693680201094,0.27244132457995496,5.413117150641239,16.857629216960692,-0.4737654320987654,6.752648305084746,0.024021138601969732,2.402113860196973,5.031779661016949,0.3605345464884845,0.0,0.10336518258784952,,,,0.11619751682304995,7.625093985161657,-0.001280317173904884,0.002901084987346168,-5.47275,102472000,453049000,-4.6741052631578945,0.3523693680201094,,2933000.0,,25.755141692730547,272.930612244898,0.0,14.171927468099396,1.3373362445414847,,0.008024038114181042,0.0,0.5
NXRT,8.40312653865091,1.8060889545379943,2.3480223206958803,2.3480223206958803,1.0034876087313311,16.737526669949123,75.0080830461185,16.737526669949123,56.5290907598884,1232735760,2553456760,28.005265118815032,6.019188187557678,21.541532869674626,21.541532869674622,3.0219518688392775,3.0219518688392775,12.467989707081509,26.605436415733262,44.62057037011149,44.62057037011149,0.03570757126409637,0.046421951773346785,2.8506448457689735,0.7769932878274494,13.761094034904923,0.3299883842546403,0.4167255522443086,1.3000590667454224,0.02586002372479241,2.586002372479241,0.724216820391658,0.11560490427292835,0.0,0.0006106447906040518,0.5455342758272242,1.9523637022278573,0.7856223605563447,0.026874868775054808,26.079932822187345,0.008363871577203948,0.024078591015684617,-57.034558099458394,-139012000,406810000,-55.507221401608405,3.297594912815283,9907500.0,11280500,,16.120160546091086,43.114151497357604,0.0,22.6424543946932,8.46589779280175,,0.11393097182849789,4.30407845068111,1.308
NYC,3.536437330647495,-2.784020514593598,-0.7399678801795403,-0.9203600075664475,2.427072724334522,29.56097692358765,63.49137374868621,29.56097692358765,32.158576580842606,107158556.64,472733556.64,-3.0136272186287196,2.3724441339001063,-11.338329979896308,-9.115998012760528,0.2838201193988738,0.2838201193988738,10.466116645412681,144.25802765944462,-50.01942192783832,-40.21553012675457,-0.3318260446476279,-0.10969725954308075,1.0503657716165464,0.5572677717364819,111.55782728104974,10.843984962406015,-1.524609843937575,0.265791101861747,0.023837902264600714,2.3837902264600714,-0.0718385510996119,0.3104852993269571,0.0,0.05908596199320992,4.101996527777778,-19.604166666666668,-7.081597222222222,0.08472812610697839,43.03153772758602,-0.025253529528733346,-0.04384879945444882,-33.88165806672254,68081000,330644000,-31.73163288698809,1.0503657716165464,23844000,6790000.0,,178.1847768331562,98.69956208945887,0.0,2.0484353741496597,3.6980913823019086,,-0.11926571655693112,-0.1803921273869073,0.2
O,5.047753667481663,1.2086980440097799,3.409361246943765,3.409361246943765,2.51979217603912,33.574214547677265,58.15901589242054,33.574214547677265,30.453264058679707,22607884000,31457017000,57.164814936559075,13.688267009763111,20.266259570451343,20.26625957045134,2.0579781517116724,2.0579781517116724,19.04610126390676,21.34405454716934,28.19883859250607,28.19883859250607,0.017493278008680512,0.04934309641716138,0.8026471844706328,0.4687763451659415,6.004268537196526,3.374863897557189,2.740872861619751,2.820688975083821,0.044069759027426006,4.406975902742601,2.5192396191015614,0.044329069855445394,0.0,0.08247982127535856,-1.0007562572889566,-1.4816766843096798,-0.6073723871893784,0.009991977597820329,30.217122094785925,0.03914099081354482,0.02078264264728216,-26.236208740831295,911715000,9307075000,-25.754700488997553,0.8805811269290572,389615000,223981000,,92.40265193370166,842.1138973069606,0.0,3.950103079962308,0.4334330559883316,,0.037497066141809254,-3.406784841075795,3.045
OFC,5.449955728863887,0.8708803248338715,2.1323841124755165,1.8394254590335477,0.16428616146890734,14.855738701916627,36.29051703320783,14.855738701916627,41.32630957598089,3166487520,7703455520,32.51881939737507,5.196372486112592,13.280909304432441,15.396111791819827,1.9063340146354533,1.9063340146354533,12.641775487597744,25.485008700715245,32.30989967452941,37.45578077289613,0.03075142389950111,0.0649514639489247,1.2563961626335387,0.5845713894672657,15.009454997783468,1.0097359021539127,2.480817749506873,2.44853862427342,0.03884180790960452,3.884180790960452,1.263089736479964,0.061496804050117745,0.0,0.004744638428578892,-0.7550989384073576,-1.9298848463350984,-0.44348412678304494,0.01067176486998761,17.061516265952918,0.04168367699550105,0.023997462588834652,-20.179588770335656,1799000.0,1674368000,-19.646832601443506,2.7424690027603273,143920000,141819000,,86.76645360334118,127.16211235011522,0.0,4.20669492461479,2.8703518151306433,,0.05981288433436099,-2.823979751545018,1.1
OHI,3.9224331559028953,0.7003169133257439,3.113117398585538,3.113117398585538,0.718813047510626,16.88684743766126,41.745744086995124,16.88684743766126,23.703806915831162,8647541070,13653258070,54.27542770528535,9.69041370221912,12.209626279198481,12.209626279198481,2.250864179374868,2.250864179374868,15.299808120074273,17.455413748003973,19.277292490285998,19.277292490285998,0.01842454389175859,0.08190258875521016,1.319171675504363,0.5749798709105992,6.399707739532767,3.6393364085218676,2.0232407283138727,4.4452980348591264,0.07050776111549593,7.050776111549593,3.826838891085629,0.06711146920429727,0.0,0.0,765.6821621621622,964.7362162162162,356.67459459459457,0.021091887881969695,16.312211979074995,0.04961402416354532,0.016775767893041596,-19.522228986360858,1008179000,,-17.89255275661848,1.3455020411902936,694589500,,,466.7514380068603,0.0,0.0,0.7820008044509447,,,0.04091013082090639,0.0040658089641197855,2.68
OLP,4.170213849287169,1.3954684317718942,1.7884928716904276,1.7884928716904276,0.6468940936863544,14.804837067209776,38.26038696537678,14.804837067209776,23.50030549898167,485991800,915515800,17.732396832925893,5.933748458542422,13.835671582303709,13.835671582303707,1.6714131933816423,1.6714131933816423,11.178049644091182,17.10988637213127,26.06376473267665,26.06376473267665,0.05639395561818121,0.0722769396520682,1.4778293272620346,0.6238292981780279,8.027285639530538,1.1276684225117826,1.6215768494072578,1.2816433757799102,0.07274196807435845,7.274196807435845,1.2898894443025504,0.16691696274861725,0.0,0.03182814374266399,-8.638957206099361,-20.143384161337924,-5.455976389572061,0.0,21.560214799681304,0.04274254181943719,0.03647293042369656,-23.41616598778004,5526000.0,267257000,-22.16736252545825,1.520905054562588,15978000,,,68.79931138053551,0.0,0.0,5.305285658764088,,,0.0952727746757338,-0.20702647657841142,1.8
OPI,12.207366956666181,0.13865991154668716,4.850979007910965,4.850979007910965,0.8730092813687423,33.416914100620836,81.94256763771516,33.416914100620836,47.99057328543842,1378810901.2,3539736901.2,206.47063510032942,2.3452395673553674,5.901736526443749,5.901736526443749,0.8567278209410759,0.8567278209410759,6.020790110882621,9.75236223406307,15.151167245364425,15.151167245364425,0.004843303743963756,0.16944165425198626,1.368821890502749,0.5921910300838529,5.9535874278850125,1.7733975786532776,1.0336001772804078,34.98472596585804,0.07684462017800009,7.684462017800009,15.866157532195269,0.09155512919296706,0.0,0.0,6.211197958207051,15.630323815600574,6.673578986547562,0.0,10.210567709510324,0.02928156808706154,0.0016921597106857934,-46.0678661157368,95503000,,-43.978654928261456,1.368821890502749,101064500,116263500,,63.17977476489108,652.884718745681,0.0,5.7771652614822235,0.5590573489010989,,0.004045514767219336,0.7810053777953115,2.2
OUT,8.5595567867036,-0.4521585872576177,0.9002770083102493,0.9002770083102493,4.916897506925208,6.738227146814404,37.04293628808864,6.738227146814404,19.605263157894736,3295352400,5285352400,-50.47122988067397,2.6661427184466024,25.348864615384617,25.348864615384617,3.3867958890030834,3.3867958890030834,4.276175080906149,36.55153803596127,40.65655692307692,40.65655692307692,-0.019813267922423106,0.03944949863328729,2.6927029804727645,0.7654341926729986,13.76210235131397,1.8239700374531835,0.549618320610687,-1.9910647141979763,,,,0.25485436893203883,0.0,0.09277476255088195,,,,0.0186084142394822,8.279602255833423,0.013427825438269302,-0.012206337633202467,-26.33656509695291,440000000,836000000,-24.508310249307478,2.774922918807811,,57950000,,0.0,,,,0.0,,-0.05546002420844747,0.0,
PCH,15.49948629372087,2.4841048854211647,4.992078500275466,4.654178888905434,3.75735195580637,19.430798552688398,35.21143852648193,19.430798552688398,11.715630071918879,4024167280,4529174280,24.1213647425523,3.8659345777333733,12.003016378186677,12.87445141888217,3.0837641508927907,3.0837641508927907,4.351084395684628,15.929746282670845,13.509317401562356,14.490111910931951,0.0414570241225161,0.07767321243166611,0.5497255456709935,0.4519456629701415,1.7761810174751667,2.5538710184933566,8.065777415741778,2.0096085835880837,0.02703604806408545,2.703604806408545,0.6521463765509801,,0.0,0.006845676199515763,-10.163180550503213,-31.554807808900208,-1.7524251242876197,0.007745957941456198,32.95501761914677,0.10603190835750531,0.07054823629409265,-11.40466653761968,217284000,1288653000,-10.70584731755982,0.5803634307135965,39988000,17169000,64713000,10.481569365855533,5.160450783025411,37.60166390173617,34.823029573129936,70.73025503907857,9.707017246732718,0.13972010753498657,-0.4911925430694322,1.62
PDM,4.2452531589574765,1.8463087021357871,1.5336499139775728,-2.66885109924352,0.058169261394474384,15.04639075959502,28.955422096425895,15.04639075959502,15.68684773718558,2332792384.6200004,4247465384.6200004,10.025409065443856,4.360164001278448,12.069247245607501,-6.935568644217963,1.2301953535399346,1.2301953535399346,7.938831500306529,21.308390405101015,21.975256020260343,-12.628036653922083,0.09974655332986423,-0.1441842841298498,0.8553619247810711,0.49249801460502,9.605399005683957,2.2422210923881463,1.614075286415712,0.8306573609296569,0.045380875202593186,4.538087520259318,0.45496183765385406,0.05133227668291516,0.0,0.02422422529486792,-0.36493742872463353,-1.0101730244922928,-0.36838319147489973,0.018163671162415143,25.001126962428216,0.024640421084191854,0.06376383310826216,-12.90135858035327,171029000,1807367000,-12.165000874959004,1.0135665762087627,222011000,116380000,,189.72394696312688,190.19371152870895,0.0,1.9238478106874841,1.9190960472155505,,0.12323541694195694,-4.202501013221093,0.84
PEAK,3.0552248314855093,0.7681604662868861,1.4087254193591527,1.4087254193591527,0.08214628673745916,12.608812346646706,28.60459785913693,12.608812346646706,12.103538200642296,18509538780,24763291780,44.756273602812634,11.252854338475569,24.40503985201027,24.40503985201027,2.7266644196781398,2.7266644196781398,15.054816797629,27.692307102199656,32.65068513813386,32.65068513813386,0.022343236366692436,0.04097514308781713,0.9086734690119609,0.5386601167870355,6.99345023092493,1.4283885908727365,0.9026775245493185,1.83389471495274,0.041012216404886566,4.101221640488657,1.8355539784748638,0.05668333459989361,0.0,0.032657920442530186,-2.1725260025035733,-4.711745311528755,-1.9969664939372846,0.010558857056007296,14.762310163361612,0.014243421016972182,0.026854440327030115,-15.515142622046469,892348000,6824655000,-10.401806527347734,0.9277635417763829,266011000,,,52.73352686374344,0.0,0.0,6.921592802679639,,,0.05915737329922087,-0.648427414786183,1.4100000000000001
PEB,3.389276921911362,-2.9977738375016165,-1.544125693619125,-1.544125693619125,0.9510282513719329,24.927334046052255,46.50044041131586,24.927334046052255,18.19249226888737,3223056944.5,5379253944.5,-8.227772119245703,7.277363451933671,-15.973440570236301,-15.973440570236301,0.9894760488398958,0.9894760488398958,12.14585616340926,-53.479683297708405,-26.659533068848624,-26.659533068848624,-0.12153958392465504,-0.06260392027646969,0.7001028754470293,0.4627831832381394,-21.43656608838296,0.7029656771430535,-3.35886655234396,0.515090789806218,0.0016217311980539226,0.16217311980539226,-0.013343234736258995,0.06983255360271672,0.0,0.0,-0.8757638888888889,1.9222569444444444,0.9746527777777778,0.0514328679033977,41.00422504380704,-0.056060420320822604,-0.06446764398326237,-20.509907150121716,-82119000,,-20.03237080566573,0.7001028754470293,10768500,237034500,,8.426791875146764,167.3950044454886,0.0,43.314229828850856,2.1804712823366277,,-0.114506031985215,1.7631757979633176,0.04
PEI,3.291839018318518,-3.2628462225127928,0.07383984812100029,0.07195393338949169,0.5445138740460415,1.6496724794749613,27.373247670895307,1.6496724794749613,23.603065240076944,140621416,1890288416,-0.5418582058208132,0.5370858022404449,23.943711220841138,24.57127660318015,1.0717278865940096,1.0717278865940096,7.219718726009556,21.268350052881477,321.86078937510644,330.29677022540625,-1.8455012570773714,0.0406979261252781,13.66493407514671,0.941695381102028,19.686165305249894,0.4408452143469626,-0.49800215790659347,-0.02263050204803539,0.011312217194570135,1.1312217194570136,-0.006129617712905128,0.19200757763832818,0.0,0.0,-0.1905642623057205,-8.495506019014245,-4.246730912748629,0.0,11.0049589461233,-0.021516238607822216,-0.11919835971754365,-24.718533512704777,-125854000,,-24.529728302551014,13.66493407514671,59449500,,,76.02151071525421,0.0,0.0,4.801272647252989,,,-0.8952612905061949,-0.3874800407357582,0.02
PGRE,3.225112002265174,-0.1115500413783644,1.071393354028792,1.071393354028792,1.9621049012362648,16.49579199775296,37.93251390471898,16.49579199775296,17.77137918359729,2325342033,5691551033,-94.12815871923576,3.255700885000357,9.800322132405002,9.800322132405004,0.6365259698613016,0.6365259698613016,7.9687149125570365,15.066180567541096,23.9874533573283,23.9874533573283,-0.010623813464606132,0.10203746228845638,1.0403927868811174,0.4720969378766689,8.91073669163777,4.067718644953116,1.0859846884704034,-9.604598445595855,0.032380952380952385,3.2380952380952386,-3.0479594251943007,0.0908899986979112,0.0,0.017946838807182102,-3.9317293033737655,-11.835305229667926,-3.831725989262279,0.026936437065007833,6.434468998927596,0.01737119757213647,-0.002940750029343219,-16.213708656596584,364129000,4362215000,-16.054902018794756,1.0403927868811174,16395500,105564500,,8.944131989801704,138.99727938950699,0.0,40.80887898525883,2.625950677618473,,-0.006681635253415433,-0.27249926720780177,0.34
